"pid","grade","condition","totalDuration","Q.score","item","response","answer","accuracy"
71206,"7",NA,344,"13","item15",5,1,0
71206,"7",NA,344,"13","item16",2,2,1
71206,"7",NA,344,"13","item17",5,5,1
71206,"7",NA,344,"13","item18",4,4,1
71206,"7",NA,344,"13","item19",3,2,0
71206,"7",NA,344,"13","item20",4,4,1
71206,"7",NA,344,"13","item21",1,3,0
71206,"7",NA,344,"13","item22",2,3,0
71206,"7",NA,344,"13","item23",5,5,1
71206,"7",NA,344,"13","item24",0,4,0
71206,"7",NA,344,"13","item25",3,3,1
71206,"7",NA,344,"13","item26",0,1,0
71206,"7",NA,344,"13","item27",0,2,0
71206,"7",NA,344,"13","item28",0,1,0
71206,"7",NA,344,"13","item29",0,2,0
71208,"7",NA,207,"10","item7",4,4,1
71208,"7",NA,207,"10","item8",2,4,0
71208,"7",NA,207,"10","item9",3,1,0
71208,"7",NA,207,"10","item10",3,3,1
71208,"7",NA,207,"10","item11",2,2,1
71208,"7",NA,207,"10","item12",5,5,1
71208,"7",NA,207,"10","item13",5,4,0
71208,"7",NA,207,"10","item14",2,1,0
71208,"7",NA,207,"10","item15",3,1,0
71208,"7",NA,207,"10","item16",2,2,1
71208,"7",NA,207,"10","item17",5,5,1
71208,"7",NA,207,"10","item18",4,4,1
71208,"7",NA,207,"10","item19",4,2,0
71208,"7",NA,207,"10","item20",4,4,1
71208,"7",NA,207,"10","item21",3,3,1
71208,"7",NA,207,"10","item22",2,3,0
71208,"7",NA,207,"10","item23",4,5,0
71208,"7",NA,207,"10","item24",3,4,0
71208,"7",NA,207,"10","item25",4,3,0
72317,"7",NA,332,"18","item7",4,4,1
72317,"7",NA,332,"18","item8",4,4,1
72317,"7",NA,332,"18","item9",1,1,1
72317,"7",NA,332,"18","item10",3,3,1
72317,"7",NA,332,"18","item11",2,2,1
72317,"7",NA,332,"18","item12",5,5,1
72317,"7",NA,332,"18","item13",4,4,1
72317,"7",NA,332,"18","item14",1,1,1
72317,"7",NA,332,"18","item15",1,1,1
72317,"7",NA,332,"18","item16",2,2,1
72317,"7",NA,332,"18","item17",2,5,0
72317,"7",NA,332,"18","item18",4,4,1
72317,"7",NA,332,"18","item19",2,2,1
72317,"7",NA,332,"18","item20",4,4,1
72317,"7",NA,332,"18","item21",3,3,1
72317,"7",NA,332,"18","item22",2,3,0
72317,"7",NA,332,"18","item23",4,5,0
72317,"7",NA,332,"18","item24",4,4,1
72317,"7",NA,332,"18","item25",2,3,0
72317,"7",NA,332,"18","item26",1,1,1
72317,"7",NA,332,"18","item27",4,2,0
72317,"7",NA,332,"18","item28",1,1,1
72317,"7",NA,332,"18","item29",4,2,0
72317,"7",NA,332,"18","item30",1,2,0
72317,"7",NA,332,"18","item31",1,5,0
72317,"7",NA,332,"18","item32",2,4,0
72319,"7",NA,433,"19","item7",4,4,1
72319,"7",NA,433,"19","item8",4,4,1
72319,"7",NA,433,"19","item9",1,1,1
72319,"7",NA,433,"19","item10",3,3,1
72319,"7",NA,433,"19","item11",2,2,1
72319,"7",NA,433,"19","item12",5,5,1
72319,"7",NA,433,"19","item13",5,4,0
72319,"7",NA,433,"19","item14",1,1,1
72319,"7",NA,433,"19","item15",1,1,1
72319,"7",NA,433,"19","item16",2,2,1
72319,"7",NA,433,"19","item17",5,5,1
72319,"7",NA,433,"19","item18",4,4,1
72319,"7",NA,433,"19","item19",0,2,0
72319,"7",NA,433,"19","item20",4,4,1
72319,"7",NA,433,"19","item21",3,3,1
72319,"7",NA,433,"19","item22",3,3,1
72319,"7",NA,433,"19","item23",5,5,1
72319,"7",NA,433,"19","item24",1,4,0
72319,"7",NA,433,"19","item25",3,3,1
72319,"7",NA,433,"19","item26",4,1,0
72319,"7",NA,433,"19","item27",2,2,1
72319,"7",NA,433,"19","item28",5,1,0
72319,"7",NA,433,"19","item29",2,2,1
72319,"7",NA,433,"19","item30",1,2,0
72319,"7",NA,433,"19","item31",2,5,0
72319,"7",NA,433,"19","item32",3,4,0
72319,"7",NA,433,"19","item33",5,3,0
72313,"7",NA,386,"17","item7",4,4,1
72313,"7",NA,386,"17","item8",4,4,1
72313,"7",NA,386,"17","item9",1,1,1
72313,"7",NA,386,"17","item10",3,3,1
72313,"7",NA,386,"17","item11",2,2,1
72313,"7",NA,386,"17","item12",5,5,1
72313,"7",NA,386,"17","item13",4,4,1
72313,"7",NA,386,"17","item14",1,1,1
72313,"7",NA,386,"17","item15",1,1,1
72313,"7",NA,386,"17","item16",2,2,1
72313,"7",NA,386,"17","item17",5,5,1
72313,"7",NA,386,"17","item18",4,4,1
72313,"7",NA,386,"17","item19",2,2,1
72313,"7",NA,386,"17","item20",3,4,0
72313,"7",NA,386,"17","item21",3,3,1
72313,"7",NA,386,"17","item22",2,3,0
72313,"7",NA,386,"17","item23",5,5,1
72313,"7",NA,386,"17","item24",3,4,0
72313,"7",NA,386,"17","item25",1,3,0
72313,"7",NA,386,"17","item26",1,1,1
72313,"7",NA,386,"17","item27",4,2,0
72313,"7",NA,386,"17","item28",5,1,0
72313,"7",NA,386,"17","item29",3,2,0
72313,"7",NA,386,"17","item30",3,2,0
72301,"7",NA,431,"18","item7",4,4,1
72301,"7",NA,431,"18","item8",4,4,1
72301,"7",NA,431,"18","item9",1,1,1
72301,"7",NA,431,"18","item10",3,3,1
72301,"7",NA,431,"18","item11",2,2,1
72301,"7",NA,431,"18","item12",5,5,1
72301,"7",NA,431,"18","item13",4,4,1
72301,"7",NA,431,"18","item14",1,1,1
72301,"7",NA,431,"18","item15",1,1,1
72301,"7",NA,431,"18","item16",2,2,1
72301,"7",NA,431,"18","item17",5,5,1
72301,"7",NA,431,"18","item18",4,4,1
72301,"7",NA,431,"18","item19",2,2,1
72301,"7",NA,431,"18","item20",4,4,1
72301,"7",NA,431,"18","item21",3,3,1
72301,"7",NA,431,"18","item22",5,3,0
72301,"7",NA,431,"18","item23",5,5,1
72301,"7",NA,431,"18","item24",3,4,0
72301,"7",NA,431,"18","item25",3,3,1
72301,"7",NA,431,"18","item26",0,1,0
72301,"7",NA,431,"18","item27",5,2,0
72301,"7",NA,431,"18","item28",0,1,0
72301,"7",NA,431,"18","item29",5,2,0
72306,"7",NA,631,"20","item7",4,4,1
72306,"7",NA,631,"20","item8",4,4,1
72306,"7",NA,631,"20","item9",1,1,1
72306,"7",NA,631,"20","item10",3,3,1
72306,"7",NA,631,"20","item11",2,2,1
72306,"7",NA,631,"20","item12",5,5,1
72306,"7",NA,631,"20","item13",4,4,1
72306,"7",NA,631,"20","item14",1,1,1
72306,"7",NA,631,"20","item15",1,1,1
72306,"7",NA,631,"20","item16",2,2,1
72306,"7",NA,631,"20","item17",5,5,1
72306,"7",NA,631,"20","item18",4,4,1
72306,"7",NA,631,"20","item19",4,2,0
72306,"7",NA,631,"20","item20",4,4,1
72306,"7",NA,631,"20","item21",3,3,1
72306,"7",NA,631,"20","item22",3,3,1
72306,"7",NA,631,"20","item23",3,5,0
72306,"7",NA,631,"20","item24",4,4,1
72306,"7",NA,631,"20","item25",2,3,0
72306,"7",NA,631,"20","item26",5,1,0
72306,"7",NA,631,"20","item27",4,2,0
72306,"7",NA,631,"20","item28",1,1,1
72306,"7",NA,631,"20","item29",4,2,0
72306,"7",NA,631,"20","item30",2,2,1
72306,"7",NA,631,"20","item31",1,5,0
72306,"7",NA,631,"20","item32",3,4,0
72306,"7",NA,631,"20","item33",2,3,0
72306,"7",NA,631,"20","item34",1,1,1
72306,"7",NA,631,"20","item35",4,5,0
72302,"7",NA,398,"22","item7",4,4,1
72302,"7",NA,398,"22","item8",4,4,1
72302,"7",NA,398,"22","item9",1,1,1
72302,"7",NA,398,"22","item10",3,3,1
72302,"7",NA,398,"22","item11",2,2,1
72302,"7",NA,398,"22","item12",5,5,1
72302,"7",NA,398,"22","item13",4,4,1
72302,"7",NA,398,"22","item14",1,1,1
72302,"7",NA,398,"22","item15",1,1,1
72302,"7",NA,398,"22","item16",2,2,1
72302,"7",NA,398,"22","item17",5,5,1
72302,"7",NA,398,"22","item18",4,4,1
72302,"7",NA,398,"22","item19",2,2,1
72302,"7",NA,398,"22","item20",4,4,1
72302,"7",NA,398,"22","item21",3,3,1
72302,"7",NA,398,"22","item22",3,3,1
72302,"7",NA,398,"22","item23",5,5,1
72302,"7",NA,398,"22","item24",4,4,1
72302,"7",NA,398,"22","item25",3,3,1
72302,"7",NA,398,"22","item26",1,1,1
72302,"7",NA,398,"22","item27",4,2,0
72302,"7",NA,398,"22","item28",2,1,0
72302,"7",NA,398,"22","item29",1,2,0
72302,"7",NA,398,"22","item30",2,2,1
72302,"7",NA,398,"22","item31",1,5,0
72302,"7",NA,398,"22","item32",3,4,0
72302,"7",NA,398,"22","item33",2,3,0
72302,"7",NA,398,"22","item34",4,1,0
72303,"7",NA,310,"17","item7",4,4,1
72303,"7",NA,310,"17","item8",4,4,1
72303,"7",NA,310,"17","item9",1,1,1
72303,"7",NA,310,"17","item10",3,3,1
72303,"7",NA,310,"17","item11",2,2,1
72303,"7",NA,310,"17","item12",5,5,1
72303,"7",NA,310,"17","item13",4,4,1
72303,"7",NA,310,"17","item14",1,1,1
72303,"7",NA,310,"17","item15",1,1,1
72303,"7",NA,310,"17","item16",2,2,1
72303,"7",NA,310,"17","item17",5,5,1
72303,"7",NA,310,"17","item18",4,4,1
72303,"7",NA,310,"17","item19",2,2,1
72303,"7",NA,310,"17","item20",4,4,1
72303,"7",NA,310,"17","item21",3,3,1
72303,"7",NA,310,"17","item22",2,3,0
72303,"7",NA,310,"17","item23",5,5,1
72303,"7",NA,310,"17","item24",5,4,0
72303,"7",NA,310,"17","item25",2,3,0
72303,"7",NA,310,"17","item26",3,1,0
72303,"7",NA,310,"17","item27",4,2,0
72305,"7",NA,281,"17","item7",4,4,1
72305,"7",NA,281,"17","item8",4,4,1
72305,"7",NA,281,"17","item9",1,1,1
72305,"7",NA,281,"17","item10",3,3,1
72305,"7",NA,281,"17","item11",2,2,1
72305,"7",NA,281,"17","item12",5,5,1
72305,"7",NA,281,"17","item13",4,4,1
72305,"7",NA,281,"17","item14",1,1,1
72305,"7",NA,281,"17","item15",1,1,1
72305,"7",NA,281,"17","item16",2,2,1
72305,"7",NA,281,"17","item17",5,5,1
72305,"7",NA,281,"17","item18",4,4,1
72305,"7",NA,281,"17","item19",2,2,1
72305,"7",NA,281,"17","item20",4,4,1
72305,"7",NA,281,"17","item21",3,3,1
72305,"7",NA,281,"17","item22",2,3,0
72305,"7",NA,281,"17","item23",5,5,1
72305,"7",NA,281,"17","item24",5,4,0
72305,"7",NA,281,"17","item25",2,3,0
72305,"7",NA,281,"17","item26",2,1,0
72305,"7",NA,281,"17","item27",3,2,0
72307,"7",NA,752,"25","item7",4,4,1
72307,"7",NA,752,"25","item8",4,4,1
72307,"7",NA,752,"25","item9",1,1,1
72307,"7",NA,752,"25","item10",3,3,1
72307,"7",NA,752,"25","item11",2,2,1
72307,"7",NA,752,"25","item12",5,5,1
72307,"7",NA,752,"25","item13",4,4,1
72307,"7",NA,752,"25","item14",1,1,1
72307,"7",NA,752,"25","item15",1,1,1
72307,"7",NA,752,"25","item16",2,2,1
72307,"7",NA,752,"25","item17",5,5,1
72307,"7",NA,752,"25","item18",4,4,1
72307,"7",NA,752,"25","item19",2,2,1
72307,"7",NA,752,"25","item20",4,4,1
72307,"7",NA,752,"25","item21",3,3,1
72307,"7",NA,752,"25","item22",3,3,1
72307,"7",NA,752,"25","item23",5,5,1
72307,"7",NA,752,"25","item24",1,4,0
72307,"7",NA,752,"25","item25",3,3,1
72307,"7",NA,752,"25","item26",4,1,0
72307,"7",NA,752,"25","item27",2,2,1
72307,"7",NA,752,"25","item28",1,1,1
72307,"7",NA,752,"25","item29",2,2,1
72307,"7",NA,752,"25","item30",2,2,1
72307,"7",NA,752,"25","item31",5,5,1
72307,"7",NA,752,"25","item32",3,4,0
72307,"7",NA,752,"25","item33",3,3,1
72307,"7",NA,752,"25","item34",4,1,0
72307,"7",NA,752,"25","item35",2,5,0
72309,"7",NA,351,"18","item7",4,4,1
72309,"7",NA,351,"18","item8",4,4,1
72309,"7",NA,351,"18","item9",1,1,1
72309,"7",NA,351,"18","item10",3,3,1
72309,"7",NA,351,"18","item11",2,2,1
72309,"7",NA,351,"18","item12",5,5,1
72309,"7",NA,351,"18","item13",4,4,1
72309,"7",NA,351,"18","item14",1,1,1
72309,"7",NA,351,"18","item15",1,1,1
72309,"7",NA,351,"18","item16",2,2,1
72309,"7",NA,351,"18","item17",5,5,1
72309,"7",NA,351,"18","item18",4,4,1
72309,"7",NA,351,"18","item19",2,2,1
72309,"7",NA,351,"18","item20",3,4,0
72309,"7",NA,351,"18","item21",3,3,1
72309,"7",NA,351,"18","item22",3,3,1
72309,"7",NA,351,"18","item23",4,5,0
72309,"7",NA,351,"18","item24",3,4,0
72309,"7",NA,351,"18","item25",1,3,0
72309,"7",NA,351,"18","item26",1,1,1
72309,"7",NA,351,"18","item27",3,2,0
72309,"7",NA,351,"18","item28",4,1,0
72309,"7",NA,351,"18","item29",4,2,0
72309,"7",NA,351,"18","item30",2,2,1
72309,"7",NA,351,"18","item31",3,5,0
72309,"7",NA,351,"18","item32",3,4,0
72309,"7",NA,351,"18","item33",0,3,0
72309,"7",NA,351,"18","item34",4,1,0
72411,"7",NA,145,"8","item7",4,4,1
72411,"7",NA,145,"8","item8",4,4,1
72411,"7",NA,145,"8","item9",1,1,1
72411,"7",NA,145,"8","item10",3,3,1
72411,"7",NA,145,"8","item11",2,2,1
72411,"7",NA,145,"8","item12",5,5,1
72411,"7",NA,145,"8","item13",3,4,0
72411,"7",NA,145,"8","item14",2,1,0
72411,"7",NA,145,"8","item15",4,1,0
72411,"7",NA,145,"8","item16",2,2,1
72411,"7",NA,145,"8","item17",1,5,0
72411,"7",NA,145,"8","item18",1,4,0
72411,"7",NA,145,"8","item19",3,2,0
72411,"7",NA,145,"8","item20",3,4,0
72401,"7",NA,282,"19","item7",4,4,1
72401,"7",NA,282,"19","item8",4,4,1
72401,"7",NA,282,"19","item9",1,1,1
72401,"7",NA,282,"19","item10",3,3,1
72401,"7",NA,282,"19","item11",2,2,1
72401,"7",NA,282,"19","item12",5,5,1
72401,"7",NA,282,"19","item13",4,4,1
72401,"7",NA,282,"19","item14",1,1,1
72401,"7",NA,282,"19","item15",1,1,1
72401,"7",NA,282,"19","item16",2,2,1
72401,"7",NA,282,"19","item17",5,5,1
72401,"7",NA,282,"19","item18",4,4,1
72401,"7",NA,282,"19","item19",2,2,1
72401,"7",NA,282,"19","item20",2,4,0
72401,"7",NA,282,"19","item21",3,3,1
72401,"7",NA,282,"19","item22",3,3,1
72401,"7",NA,282,"19","item23",5,5,1
72401,"7",NA,282,"19","item24",5,4,0
72401,"7",NA,282,"19","item25",3,3,1
72401,"7",NA,282,"19","item26",5,1,0
72401,"7",NA,282,"19","item27",3,2,0
72401,"7",NA,282,"19","item28",1,1,1
72401,"7",NA,282,"19","item29",5,2,0
72401,"7",NA,282,"19","item30",5,2,0
72401,"7",NA,282,"19","item31",4,5,0
72401,"7",NA,282,"19","item32",2,4,0
72405,"7",NA,128,"6","item7",4,4,1
72405,"7",NA,128,"6","item8",4,4,1
72405,"7",NA,128,"6","item9",0,1,0
72405,"7",NA,128,"6","item10",3,3,1
72405,"7",NA,128,"6","item11",4,2,0
72405,"7",NA,128,"6","item12",5,5,1
72405,"7",NA,128,"6","item13",4,4,1
72405,"7",NA,128,"6","item14",3,1,0
72405,"7",NA,128,"6","item15",3,1,0
72405,"7",NA,128,"6","item16",3,2,0
72405,"7",NA,128,"6","item17",2,5,0
72416,"7",NA,263,"14","item7",4,4,1
72416,"7",NA,263,"14","item8",4,4,1
72416,"7",NA,263,"14","item9",1,1,1
72416,"7",NA,263,"14","item10",3,3,1
72416,"7",NA,263,"14","item11",2,2,1
72416,"7",NA,263,"14","item12",5,5,1
72416,"7",NA,263,"14","item13",5,4,0
72416,"7",NA,263,"14","item14",3,1,0
72416,"7",NA,263,"14","item15",1,1,1
72416,"7",NA,263,"14","item16",2,2,1
72416,"7",NA,263,"14","item17",5,5,1
72416,"7",NA,263,"14","item18",4,4,1
72416,"7",NA,263,"14","item19",2,2,1
72416,"7",NA,263,"14","item20",5,4,0
72416,"7",NA,263,"14","item21",4,3,0
72416,"7",NA,263,"14","item22",3,3,1
72416,"7",NA,263,"14","item23",5,5,1
72416,"7",NA,263,"14","item24",0,4,0
72416,"7",NA,263,"14","item25",0,3,0
72416,"7",NA,263,"14","item26",0,1,0
72416,"7",NA,263,"14","item27",0,2,0
71210,"7",NA,276,"17","item7",4,4,1
71210,"7",NA,276,"17","item8",4,4,1
71210,"7",NA,276,"17","item9",1,1,1
71210,"7",NA,276,"17","item10",3,3,1
71210,"7",NA,276,"17","item11",2,2,1
71210,"7",NA,276,"17","item12",5,5,1
71210,"7",NA,276,"17","item13",4,4,1
71210,"7",NA,276,"17","item14",1,1,1
71210,"7",NA,276,"17","item15",1,1,1
71210,"7",NA,276,"17","item16",2,2,1
71210,"7",NA,276,"17","item17",5,5,1
71210,"7",NA,276,"17","item18",4,4,1
71210,"7",NA,276,"17","item19",2,2,1
71210,"7",NA,276,"17","item20",4,4,1
71210,"7",NA,276,"17","item21",3,3,1
71210,"7",NA,276,"17","item22",2,3,0
71210,"7",NA,276,"17","item23",5,5,1
71210,"7",NA,276,"17","item24",0,4,0
71210,"7",NA,276,"17","item25",0,3,0
71210,"7",NA,276,"17","item26",0,1,0
71210,"7",NA,276,"17","item27",0,2,0
72415,"7",NA,187,"14","item7",4,4,1
72415,"7",NA,187,"14","item8",4,4,1
72415,"7",NA,187,"14","item9",1,1,1
72415,"7",NA,187,"14","item10",3,3,1
72415,"7",NA,187,"14","item11",2,2,1
72415,"7",NA,187,"14","item12",5,5,1
72415,"7",NA,187,"14","item13",3,4,0
72415,"7",NA,187,"14","item14",1,1,1
72415,"7",NA,187,"14","item15",1,1,1
72415,"7",NA,187,"14","item16",2,2,1
72415,"7",NA,187,"14","item17",5,5,1
72415,"7",NA,187,"14","item18",4,4,1
72415,"7",NA,187,"14","item19",2,2,1
72415,"7",NA,187,"14","item20",4,4,1
72415,"7",NA,187,"14","item21",1,3,0
72415,"7",NA,187,"14","item22",4,3,0
72415,"7",NA,187,"14","item23",2,5,0
72415,"7",NA,187,"14","item24",5,4,0
72414,"7",NA,237,"18","item7",4,4,1
72414,"7",NA,237,"18","item8",4,4,1
72414,"7",NA,237,"18","item9",1,1,1
72414,"7",NA,237,"18","item10",3,3,1
72414,"7",NA,237,"18","item11",2,2,1
72414,"7",NA,237,"18","item12",5,5,1
72414,"7",NA,237,"18","item13",4,4,1
72414,"7",NA,237,"18","item14",1,1,1
72414,"7",NA,237,"18","item15",1,1,1
72414,"7",NA,237,"18","item16",2,2,1
72414,"7",NA,237,"18","item17",2,5,0
72414,"7",NA,237,"18","item18",4,4,1
72414,"7",NA,237,"18","item19",2,2,1
72414,"7",NA,237,"18","item20",4,4,1
72414,"7",NA,237,"18","item21",3,3,1
72414,"7",NA,237,"18","item22",3,3,1
72414,"7",NA,237,"18","item23",5,5,1
72414,"7",NA,237,"18","item24",4,4,1
72414,"7",NA,237,"18","item25",1,3,0
72414,"7",NA,237,"18","item26",3,1,0
72414,"7",NA,237,"18","item27",3,2,0
72414,"7",NA,237,"18","item28",0,1,0
72404,"7",NA,422,"10","item7",4,4,1
72404,"7",NA,422,"10","item8",4,4,1
72404,"7",NA,422,"10","item9",1,1,1
72404,"7",NA,422,"10","item10",3,3,1
72404,"7",NA,422,"10","item11",2,2,1
72404,"7",NA,422,"10","item12",0,5,0
72404,"7",NA,422,"10","item13",4,4,1
72404,"7",NA,422,"10","item14",1,1,1
72404,"7",NA,422,"10","item15",1,1,1
72404,"7",NA,422,"10","item16",0,2,0
72404,"7",NA,422,"10","item17",5,5,1
72404,"7",NA,422,"10","item18",0,4,0
72404,"7",NA,422,"10","item19",0,2,0
72404,"7",NA,422,"10","item20",0,4,0
72404,"7",NA,422,"10","item21",0,3,0
72406,"7",NA,352,"15","item7",4,4,1
72406,"7",NA,352,"15","item8",4,4,1
72406,"7",NA,352,"15","item9",1,1,1
72406,"7",NA,352,"15","item10",3,3,1
72406,"7",NA,352,"15","item11",2,2,1
72406,"7",NA,352,"15","item12",5,5,1
72406,"7",NA,352,"15","item13",3,4,0
72406,"7",NA,352,"15","item14",2,1,0
72406,"7",NA,352,"15","item15",1,1,1
72406,"7",NA,352,"15","item16",2,2,1
72406,"7",NA,352,"15","item17",5,5,1
72406,"7",NA,352,"15","item18",4,4,1
72406,"7",NA,352,"15","item19",4,2,0
72406,"7",NA,352,"15","item20",4,4,1
72406,"7",NA,352,"15","item21",1,3,0
72406,"7",NA,352,"15","item22",2,3,0
72406,"7",NA,352,"15","item23",5,5,1
72406,"7",NA,352,"15","item24",3,4,0
72406,"7",NA,352,"15","item25",3,3,1
72406,"7",NA,352,"15","item26",1,1,1
72406,"7",NA,352,"15","item27",3,2,0
72406,"7",NA,352,"15","item28",3,1,0
72406,"7",NA,352,"15","item29",1,2,0
72406,"7",NA,352,"15","item30",1,2,0
72412,"7",NA,423,"20","item7",4,4,1
72412,"7",NA,423,"20","item8",4,4,1
72412,"7",NA,423,"20","item9",1,1,1
72412,"7",NA,423,"20","item10",3,3,1
72412,"7",NA,423,"20","item11",2,2,1
72412,"7",NA,423,"20","item12",5,5,1
72412,"7",NA,423,"20","item13",4,4,1
72412,"7",NA,423,"20","item14",1,1,1
72412,"7",NA,423,"20","item15",1,1,1
72412,"7",NA,423,"20","item16",2,2,1
72412,"7",NA,423,"20","item17",5,5,1
72412,"7",NA,423,"20","item18",4,4,1
72412,"7",NA,423,"20","item19",2,2,1
72412,"7",NA,423,"20","item20",4,4,1
72412,"7",NA,423,"20","item21",1,3,0
72412,"7",NA,423,"20","item22",3,3,1
72412,"7",NA,423,"20","item23",0,5,0
72412,"7",NA,423,"20","item24",4,4,1
72412,"7",NA,423,"20","item25",3,3,1
72412,"7",NA,423,"20","item26",0,1,0
72412,"7",NA,423,"20","item27",2,2,1
72412,"7",NA,423,"20","item28",1,1,1
72412,"7",NA,423,"20","item29",5,2,0
72412,"7",NA,423,"20","item30",1,2,0
72412,"7",NA,423,"20","item31",3,5,0
72412,"7",NA,423,"20","item32",3,4,0
72418,"7",NA,271,"19","item7",4,4,1
72418,"7",NA,271,"19","item8",4,4,1
72418,"7",NA,271,"19","item9",1,1,1
72418,"7",NA,271,"19","item10",3,3,1
72418,"7",NA,271,"19","item11",2,2,1
72418,"7",NA,271,"19","item12",5,5,1
72418,"7",NA,271,"19","item13",4,4,1
72418,"7",NA,271,"19","item14",1,1,1
72418,"7",NA,271,"19","item15",1,1,1
72418,"7",NA,271,"19","item16",2,2,1
72418,"7",NA,271,"19","item17",5,5,1
72418,"7",NA,271,"19","item18",4,4,1
72418,"7",NA,271,"19","item19",2,2,1
72418,"7",NA,271,"19","item20",4,4,1
72418,"7",NA,271,"19","item21",3,3,1
72418,"7",NA,271,"19","item22",3,3,1
72418,"7",NA,271,"19","item23",5,5,1
72418,"7",NA,271,"19","item24",5,4,0
72418,"7",NA,271,"19","item25",3,3,1
72418,"7",NA,271,"19","item26",4,1,0
72418,"7",NA,271,"19","item27",3,2,0
72418,"7",NA,271,"19","item28",2,1,0
72418,"7",NA,271,"19","item29",4,2,0
72417,"7",NA,405,"18","item7",4,4,1
72417,"7",NA,405,"18","item8",4,4,1
72417,"7",NA,405,"18","item9",1,1,1
72417,"7",NA,405,"18","item10",3,3,1
72417,"7",NA,405,"18","item11",2,2,1
72417,"7",NA,405,"18","item12",5,5,1
72417,"7",NA,405,"18","item13",4,4,1
72417,"7",NA,405,"18","item14",1,1,1
72417,"7",NA,405,"18","item15",1,1,1
72417,"7",NA,405,"18","item16",2,2,1
72417,"7",NA,405,"18","item17",5,5,1
72417,"7",NA,405,"18","item18",4,4,1
72417,"7",NA,405,"18","item19",2,2,1
72417,"7",NA,405,"18","item20",4,4,1
72417,"7",NA,405,"18","item21",1,3,0
72417,"7",NA,405,"18","item22",3,3,1
72417,"7",NA,405,"18","item23",5,5,1
72417,"7",NA,405,"18","item24",5,4,0
72417,"7",NA,405,"18","item25",1,3,0
72417,"7",NA,405,"18","item26",4,1,0
72417,"7",NA,405,"18","item27",2,2,1
72417,"7",NA,405,"18","item28",2,1,0
72417,"7",NA,405,"18","item29",3,2,0
72417,"7",NA,405,"18","item30",1,2,0
72417,"7",NA,405,"18","item31",3,5,0
72420,"7",NA,592,"18","item7",4,4,1
72420,"7",NA,592,"18","item8",4,4,1
72420,"7",NA,592,"18","item9",1,1,1
72420,"7",NA,592,"18","item10",3,3,1
72420,"7",NA,592,"18","item11",2,2,1
72420,"7",NA,592,"18","item12",5,5,1
72420,"7",NA,592,"18","item13",3,4,0
72420,"7",NA,592,"18","item14",1,1,1
72420,"7",NA,592,"18","item15",1,1,1
72420,"7",NA,592,"18","item16",2,2,1
72420,"7",NA,592,"18","item17",5,5,1
72420,"7",NA,592,"18","item18",4,4,1
72420,"7",NA,592,"18","item19",2,2,1
72420,"7",NA,592,"18","item20",4,4,1
72420,"7",NA,592,"18","item21",5,3,0
72420,"7",NA,592,"18","item22",3,3,1
72420,"7",NA,592,"18","item23",4,5,0
72420,"7",NA,592,"18","item24",3,4,0
72420,"7",NA,592,"18","item25",3,3,1
72420,"7",NA,592,"18","item26",1,1,1
72420,"7",NA,592,"18","item27",4,2,0
72420,"7",NA,592,"18","item28",2,1,0
72420,"7",NA,592,"18","item29",2,2,1
72420,"7",NA,592,"18","item30",4,2,0
72420,"7",NA,592,"18","item31",2,5,0
72420,"7",NA,592,"18","item32",0,4,0
72420,"7",NA,592,"18","item33",2,3,0
72518,"7",NA,255,"15","item7",4,4,1
72518,"7",NA,255,"15","item8",4,4,1
72518,"7",NA,255,"15","item9",1,1,1
72518,"7",NA,255,"15","item10",3,3,1
72518,"7",NA,255,"15","item11",2,2,1
72518,"7",NA,255,"15","item12",5,5,1
72518,"7",NA,255,"15","item13",4,4,1
72518,"7",NA,255,"15","item14",1,1,1
72518,"7",NA,255,"15","item15",1,1,1
72518,"7",NA,255,"15","item16",4,2,0
72518,"7",NA,255,"15","item17",5,5,1
72518,"7",NA,255,"15","item18",4,4,1
72518,"7",NA,255,"15","item19",2,2,1
72518,"7",NA,255,"15","item20",4,4,1
72518,"7",NA,255,"15","item21",4,3,0
72518,"7",NA,255,"15","item22",3,3,1
72518,"7",NA,255,"15","item23",3,5,0
72518,"7",NA,255,"15","item24",2,4,0
72518,"7",NA,255,"15","item25",2,3,0
72518,"7",NA,255,"15","item26",3,1,0
72508,"7",NA,469,"16","item7",4,4,1
72508,"7",NA,469,"16","item8",4,4,1
72508,"7",NA,469,"16","item9",1,1,1
72508,"7",NA,469,"16","item10",3,3,1
72508,"7",NA,469,"16","item11",2,2,1
72508,"7",NA,469,"16","item12",5,5,1
72508,"7",NA,469,"16","item13",4,4,1
72508,"7",NA,469,"16","item14",1,1,1
72508,"7",NA,469,"16","item15",1,1,1
72508,"7",NA,469,"16","item16",2,2,1
72508,"7",NA,469,"16","item17",5,5,1
72508,"7",NA,469,"16","item18",1,4,0
72508,"7",NA,469,"16","item19",4,2,0
72508,"7",NA,469,"16","item20",2,4,0
72508,"7",NA,469,"16","item21",3,3,1
72508,"7",NA,469,"16","item22",2,3,0
72508,"7",NA,469,"16","item23",3,5,0
72508,"7",NA,469,"16","item24",2,4,0
72508,"7",NA,469,"16","item25",3,3,1
72508,"7",NA,469,"16","item26",5,1,0
72508,"7",NA,469,"16","item27",2,2,1
72508,"7",NA,469,"16","item28",5,1,0
72508,"7",NA,469,"16","item29",2,2,1
72508,"7",NA,469,"16","item30",4,2,0
